20250302 225100;1.260070;1.260110;1.260020;1.260030;0
20250302 225200;1.260020;1.260020;1.259880;1.259970;0
20250302 225300;1.259960;1.260030;1.259920;1.260030;0
20250302 225400;1.260020;1.260050;1.259990;1.259990;0
20250302 225500;1.260000;1.260020;1.259920;1.259920;0
20250302 225600;1.259900;1.260000;1.259890;1.259960;0
20250302 225700;1.259950;1.260150;1.259950;1.260150;0
20250302 225800;1.260120;1.260200;1.260110;1.260180;0
20250302 225900;1.260190;1.260210;1.260140;1.260200;0
20250302 230000;1.260190;1.260280;1.260060;1.260070;0
20250302 230100;1.260080;1.260170;1.260060;1.260110;0
20250302 230200;1.260120;1.260210;1.260120;1.260210;0
20250302 230300;1.260200;1.260300;1.260200;1.260300;0
20250302 230400;1.260310;1.260350;1.260280;1.260290;0
20250302 230500;1.260270;1.260270;1.260180;1.260180;0
20250302 230600;1.260190;1.260380;1.260190;1.260370;0
20250302 230700;1.260370;1.260450;1.260370;1.260430;0
20250302 230800;1.260420;1.260440;1.260290;1.260300;0
20250302 230900;1.260310;1.260330;1.260280;1.260300;0
20250302 231000;1.260310;1.260430;1.260290;1.260430;0
20250302 231100;1.260430;1.260700;1.260430;1.260620;0
20250302 231200;1.260610;1.260620;1.260500;1.260540;0
20250302 231300;1.260520;1.260660;1.260520;1.260590;0
20250302 231400;1.260580;1.260660;1.260500;1.260520;0
20250302 231500;1.260530;1.260530;1.260470;1.260530;0
20250302 231600;1.260500;1.260510;1.260370;1.260400;0
20250302 231700;1.260390;1.260410;1.260280;1.260290;0
20250302 231800;1.260300;1.260410;1.260290;1.260390;0
20250302 231900;1.260410;1.260460;1.260370;1.260420;0
20250302 232000;1.260430;1.260450;1.260300;1.260300;0
20250302 232100;1.260310;1.260320;1.260240;1.260280;0
20250302 232200;1.260290;1.260290;1.260210;1.260280;0
20250302 232300;1.260290;1.260360;1.260270;1.260350;0
20250302 232400;1.260340;1.260410;1.260330;1.260390;0
20250302 232500;1.260390;1.260450;1.260390;1.260430;0
20250302 232600;1.260420;1.260470;1.260410;1.260430;0
20250302 232700;1.260480;1.260520;1.260400;1.260400;0
20250302 232800;1.260400;1.260420;1.260380;1.260410;0
20250302 232900;1.260400;1.260590;1.260400;1.260590;0
20250302 233000;1.260610;1.260610;1.260390;1.260390;0
20250302 233100;1.260400;1.260590;1.260390;1.260570;0
20250302 233200;1.260560;1.260620;1.260530;1.260600;0
20250302 233300;1.260590;1.260630;1.260580;1.260610;0
20250302 233400;1.260600;1.260620;1.260540;1.260570;0
20250302 233500;1.260550;1.260580;1.260520;1.260530;0
20250302 233600;1.260530;1.260600;1.260520;1.260570;0
20250302 233700;1.260560;1.260600;1.260510;1.260510;0
20250302 233800;1.260510;1.260560;1.260500;1.260520;0
20250302 233900;1.260520;1.260530;1.260400;1.260420;0
20250302 234000;1.260410;1.260520;1.260320;1.260510;0
20250302 234100;1.260510;1.260550;1.260500;1.260510;0
20250302 234200;1.260500;1.260560;1.260490;1.260520;0
20250302 234300;1.260530;1.260530;1.260390;1.260390;0
20250302 234400;1.260390;1.260500;1.260350;1.260480;0
20250302 234500;1.260490;1.260500;1.260400;1.260420;0
20250302 234600;1.260420;1.260440;1.260390;1.260420;0
20250302 234700;1.260430;1.260440;1.260380;1.260410;0
20250302 234800;1.260420;1.260620;1.260420;1.260620;0
20250302 234900;1.260590;1.260610;1.260540;1.260550;0
20250302 235000;1.260540;1.260550;1.260480;1.260530;0
20250302 235100;1.260520;1.260540;1.260450;1.260470;0
20250302 235200;1.260480;1.260480;1.260390;1.260390;0
20250302 235300;1.260380;1.260420;1.260360;1.260410;0
20250302 235400;1.260410;1.260420;1.260340;1.260370;0
20250302 235500;1.260380;1.260390;1.260330;1.260370;0
20250302 235600;1.260390;1.260430;1.260380;1.260390;0
20250302 235700;1.260380;1.260440;1.260380;1.260440;0
20250302 235800;1.260450;1.260450;1.260340;1.260360;0
20250302 235900;1.260350;1.260350;1.260300;1.260300;0
20250303 000000;1.260270;1.260290;1.260190;1.260230;0
20250303 000100;1.260230;1.260230;1.260180;1.260210;0
20250303 000200;1.260230;1.260250;1.260110;1.260110;0
20250303 000300;1.260120;1.260120;1.260010;1.260100;0
20250303 000400;1.260090;1.260110;1.260070;1.260080;0
20250303 000500;1.260090;1.260100;1.260000;1.260080;0
20250303 000600;1.260080;1.260090;1.259980;1.260010;0
20250303 000700;1.260020;1.260110;1.260000;1.260090;0
20250303 000800;1.260080;1.260090;1.260010;1.260050;0
20250303 000900;1.260060;1.260070;1.260000;1.260030;0
20250303 001000;1.260060;1.260200;1.260040;1.260200;0
20250303 001100;1.260180;1.260210;1.260150;1.260190;0
20250303 001200;1.260190;1.260200;1.260100;1.260130;0
20250303 001300;1.260170;1.260200;1.260100;1.260190;0
20250303 001400;1.260210;1.260270;1.260190;1.260240;0
20250303 001500;1.260250;1.260320;1.260230;1.260250;0
20250303 001600;1.260250;1.260330;1.260210;1.260280;0
20250303 001700;1.260290;1.260290;1.260200;1.260230;0
20250303 001800;1.260250;1.260320;1.260230;1.260320;0
20250303 001900;1.260330;1.260370;1.260300;1.260350;0
20250303 002000;1.260330;1.260330;1.260300;1.260330;0
20250303 002100;1.260330;1.260340;1.260250;1.260320;0
20250303 002200;1.260320;1.260340;1.260260;1.260260;0
20250303 002300;1.260260;1.260370;1.260220;1.260340;0
20250303 002400;1.260340;1.260430;1.260330;1.260410;0
20250303 002500;1.260410;1.260470;1.260340;1.260410;0
20250303 002600;1.260420;1.260440;1.260310;1.260320;0
